Time,Title,Content
2022-12-01 13:24,12月1日天津东丽区关于解除部分风险区管控措施的通告,》》》12月1日天津东丽区关于解除部分风险区管控措施的通告根据当前疫情防控形势，依据相关法律法规和疫情防控有关规定，经专家组综合研判，现将部分区域管控措施调整通告如下：自12月1日12时起，解除对东丽区以下区域的高风险区管控措施。新立街道：1.丽俊花苑小区11号楼2.蓝庭轩小区3号楼3.蓝庭轩小区7号楼4.丽荣花苑小区4号楼5.驯海路南集装箱房6.驯海路东新家园小区4号楼军粮城街道：1.宝仓路5号军粮城古镇物流园2.裕岭嘉园小区13号楼3.军华园小区18号楼4.和顺家园小区五区4号楼1门5.和顺家园小区七区8号楼金钟街道：1.金钟新城小区9号楼4门2.保利玫瑰湾小区20号楼3.金河家园小区3号楼4门4.金钟街振东集团15号仓库金桥街道：1.仁雅家园小区8号楼1门2.枫悦园小区2号楼1门3.枫舒园小区14号楼4.亿达路与津北公路交口温泉大众浴池万新街道：1.增兴家园小区1号楼2.增兴家园小区17号楼3.海颂园小区28号楼1门华明街道：1.秋悦家园小区15号楼2.悦园小区10号楼3.惠泽沁园小区3号楼东丽湖街道：1.沁水苑小区9号楼2门2.融澜景苑小区3号楼1门3.东丽湖街蓝多湾民宿无瑕街道：丽霞里小区2号楼2门张贵庄街道：先锋公寓7号楼3门调整不等于解防，当前疫情防控形势依然严峻复杂，请广大居民继续强化个人防护措施，保持良好卫生习惯和健康生活方式，坚持戴口罩、勤洗手、常通风、少聚集；进入公共场所主动配合亮扫码、测温、核酸阴性证明查验等措施；如出现发热、咳嗽、味（嗅）觉减退等症状第一时间向社区报告，按照疫情防控有关规定到指定医院发热门诊就诊。感谢您对东丽区疫情防控工作的理解支持和大力配合！东丽区疫情防控指挥部2022年12月1日
2022-12-01 13:52,天津公租房公开登记摇号计划（2022年四季度和2023年一季度）,》》》2022年四季度和2023年一季度天津公租房公开登记摇号计划
2022-12-01 13:40,天津南开区关于新增划定疫情风险区的通告（12月1日）,》》》天津南开区关于新增划定疫情风险区的通告（12月1日）根据当前疫情防控形势，为切实保障人民群众身体健康和生命安全，依据相关法律法规和疫情防控有关规定，经专家组综合研判，现将新增划定疫情风险区相关事宜通告如下：一、自12月1日起，新增划定南开区鼓楼街静德花园15号楼2门、君诚口腔（鼓楼北街17号）；向阳路街留园里4号楼1门、麦当劳芥园西道二店（芥园西道71号）；王顶堤街昌宁北里11号楼2门、美坪园8号楼；学府街那里外贸（白堤路168号）；长虹街天津市锋利刀具厂（华美里4号楼对面）；水上公园街科海里8号楼1门；万兴街三潭东里5号楼6门为高风险区。高风险区内，实行“足不出户、上门服务”等管控措施，居民按照街道社区统一安排，定期进行核酸检测。二、自12月1日至12月3日，南开区鼓楼街静德花园；向阳路街留园里；王顶堤街昌宁北里、美坪园；水上公园街科海里；万兴街三潭东里除高风险区以外区域连续3天进行核酸检测。在此期间，居民原则上居家，在严格落实个人防护的前提下，按照“分时有序、分区限流”方式，至指定区域购买或无接触式领取网购物品。居民按照统一安排，有序到指定地点进行核酸检测。三、自11月25日以来到访过访鼓楼街静德花园15号楼2门的人员，自11月26日以来到访过水上公园街科海里8号楼1门、万兴街三潭东里5号楼6门、长虹街天津市锋利刀具厂（华美里4号楼对面）的人员，自11月28日以来到访过王顶堤街美坪园8号楼、向阳路街留园里4号楼1门的人员，自11月29日以来到访过王顶堤街昌宁北里11号楼2门的人员，11月29日17时至24时到访过麦当劳芥园西道二店（芥园西道71号）的人员，自11月28日8时以来到访过君诚口腔（鼓楼北街17号）的人员，以及自11月28日11时以来到访过那里外贸（白堤路168号）的人员请立即主动向居住地社区报备，并配合落实疫情防控措施。四、我区已建立物资保供机制，能够充分保障生活必需品供应。请广大居民安心居家，如有就医、购药等特殊需要及健康码赋码异常等相关疑问，及时联系所在社区。同时，严格遵照《中华人民共和国传染病防治法》履行公民法定义务，服从社区工作人员统一安排，全力配合做好风险人员协查管控工作，依法接受有关传染病的调查、样本采集、检测、隔离治疗等预防控制措施，如实提供有关情况，如出现发热、咳嗽、味（嗅）觉减退等症状第一时间向社区报告，按照疫情防控有关规定到指定医院发热门诊就诊，严禁瞒报、漏报、迟报，对拒不执行疫情防控相关措施的，将依法从严追究法律责任。请广大居民密切关注官方权威发布信息，不恐慌、不信谣、不传谣、不造谣，一切以官方通报为准。以上防控措施停止执行时间另行通知。如有需要，此通告可作为请假证明。衷心感谢您对南开区疫情防控工作的理解支持和大力配合！南开区疫情防控指挥部2022年12月1日
2022-12-01 17:22,天津津南区12月1日开放部分常态化核酸采样点,》》》津南区关于12月1日开放部分常态化核酸采样点的通告根据当前疫情防控形势，为满足广大居民核酸检测需求，经研究决定，12月1日津南区开放部分常态化核酸采样点（开放点位情况附后），为居民提供就近、便捷、安全、常态化的核酸检测服务，请有核酸检测需求的居民结合生活工作情况，合理安排采样时间，就近前往采样点进行采样。津南区疫情防控指挥部2022年12月1日➤➤津南区12月1日常态化核酸检测点位开放情况一览表
2022-11-29 10:49,天津拟出异地就医新政 试点线上报销,"为实现异地就医直接结算制度的再完善，异地报销再便捷，日前，天津市医保局发布公告，就《关于进一步做好天津市基本医疗保险异地就医直接结算工作的通知》公开征求意见。社会公众可在2022年12月1日18:00前提出修改意见。征求意见稿提出：天津将开展异地就医医疗费用线上报销试点，启动京津冀异地就医普通门诊直接结算“免备案”试点，扩大异地就医普通门诊和门诊慢特病直接结算定点医药机构范围。目标计划01、2022年底前，完善天津市异地就医结算办法，优化异地就医备案服务，深化京津冀异地就医协同发展。02、2023年底前，拓展异地就医直接结算线上服务渠道，开展异地就医医疗费用线上报销试点。03、2025年底前，进一步健全异地就医直接结算制度体系和经办管理服务体系，强化全国统一的医保信息平台支撑作用，提升异地就医结算服务能力，异地就医住院费用直接结算率达到70%以上，开通异地就医普通门诊直接结算服务的定点医药机构基本实现“全覆盖”，高血压、糖尿病等5种门诊慢特病异地就医直接结算的定点医疗机构数量明显增长，异地就医备案服务更加规范便捷，实现医保报销线上线下跨省通办。完善异地就医直接结算制度一、明确异地就医直接结算支付政策本市参保人员在异地就医直接结算发生的住院、普通门诊和门诊慢特病医疗费用，原则上执行就医地规定的支付范围及有关规定(基本医疗保险药品、医疗服务项目和医用耗材等支付范围),执行参保地规定的基本医疗保险基金起付标准、支付比例、最高支付限额、门诊慢特病病种范围等有关政策。二、明确无第三方责任外伤参保人员异地就医直接结算政策本市参保人员在异地发生的符合就医地管理规定的无第三方责任外伤费用可纳入异地就医直接结算范围；外地参保人员在我市发生的符合就医地管理规定的无第三方责任外伤费用，定点医疗机构应将其纳入异地就医直接结算范围；就医地经办机构应按规定将相关费用纳入核查范围。三、明确跨省异地就医人员医保报销政策本市参保人员按规定办理异地就医备案手续后，可以在备案地和参保地双向享受医保待遇，对于参保人员存在多次往返两地就医结算或同时段发生双向就医结算等疑似违规行为的，医保监管部门应重点核查。异地转诊就医人员在转入医疗机构就医发生的普通门诊和住院医疗费用，纳入医保报销范围，报销比例按本市有关规定执行。四、明确异地就医直接结算定点医药机构覆盖范围结合本市定点医药机构发展趋势，积极推动扩大异地就医普通门诊和住院直接结算定点医药机构范围，及时将各区新增定点医疗机构和具备条件的定点零售药店纳入覆盖范围。充分动员推动各区定点医疗机构参与异地就医门诊慢特病直接结算试点工作，2022年底前开通260家以上定点医疗机构，“十四五”期末实现门诊慢特病异地就医直接结算的定点医疗机构数量明显增长。优化异地就医备案服务一、统一异地就医备案人员范围本市参保人员属于跨省异地长期居住或跨省临时外出就医人员范围的，可办理相应异地就医备案手续后享受异地就医直接结算服务。1.跨省异地长期居住人员：包括异地安置退休人员、异地长期居住人员、常驻异地工作人员等在天津市参加职工或居民基本医疗保险，长期在天津市以外省（区、市）工作、居住、生活的人员;2.跨省临时外出就医人员：包括异地转诊就医人员，因工作、旅游等原因异地急诊抢救人员以及其他跨省临时外出就医人员。二、统一异地就医备案有效期限跨省异地长期居住人员办理登记备案后，备案长期有效，参保人员可根据实际情况设定备案有效期限并进行变更或取消。跨省临时外出就医人员办理登记备案后，备案有效期限最长为12个月，有效期内，根据病情需要，可在就医地多次就诊并享受跨省异地就医直接结算服务。三、统一异地就医备案办理规定本市参保人员异地就医前，可通过国家医保服务平台APP、津医保APP、津心办APP、国家异地就医备案小程序、国务院客户端小程序等线上渠道自助开通异地就医直接结算服务或到各区医保分中心办理异地就医备案手续并享受异地就医直接结算服务。本市参保人员申请异地就医备案时，可直接备案到就医地省、市或直辖市，并在备案地开通的跨省联网定点医药机构享受住院和普通门诊费用异地就医直接结算服务。异地就医门诊慢特病直接结算试点期间，参保人员可在原本人选定的门诊慢特病定点医疗机构基础上，额外选择2家备案地已开通门诊慢特病直接结算服务的定点医疗机构，作为本人异地就医门诊慢特病直接结算定点医疗机构。四、统一异地就医补办备案和免备案规定参保人员跨省出院结算前补办异地就医备案的，就医地联网定点医疗机构应为参保人员办理医疗费用跨省直接结算。本市医保经办部门要加强异地就医结算政策宣传解读，指导本市定点医疗机构为符合条件的异地参保人员补办异地就医备案手续并联网结算。本市参保人员跨省异地就医出院自费结算后，可递交相关证明材料并补办备案手续，发生的医疗费用可按规定办理医保手工报销。深化京津冀医疗保障协同发展，2023年1月1日启动京津冀异地就医普通门诊直接结算“免备案”试点，优先选择我市承接非首都功能疏解项目的重点行政区域开展试点，试点范围内的本市参保人员前往北京市、河北省已开通异地就医直接结算的定点医疗机构就医发生的普通门诊医疗费用可直接结算，总结试点经验，逐步扩大试点区域和医疗费用范围。做好异地就医结算管理服务一、做好参保人员就医凭证管理本市参保人员跨省异地就医时，应在就医地的跨省联网定点医药机构主动表明参保身份，出示医保电子凭证或社会保障卡等有效凭证。本市异地就医联网定点医药机构应做好外地参保人员的参保身份验证工作，指引未办理备案人员及时办理备案手续，为符合就医地规定门(急)诊、住院患者，提供合理规范的诊疗服务及方便快捷的跨省异地就医直接结算服务。二、做好异地就医费用结算跨省异地就医直接结算时，就医地应将住院费用明细信息转换为全国统一的大类费用信息，将门诊费用(含普通门诊和门诊慢特病)按照就医地支付范围及有关规定对每条费用明细进行费用分割，经国家、省级异地就医结算系统实时传输至参保地，参保地按照当地政策规定计算出应由参保人员个人负担以及各项医保基金支付的金额，并将结果回传至就医地定点医药机构，用于定点医药机构与参保人员直接结算。参保人员因故无法直接结算的，本市异地就医联网定点医药机构应根据医保电子凭证或社会保障卡等有效凭证采集参保人员有关信息，并将医疗费用明细、诊断等就诊信息及时上传至国家医疗保障信息平台，支持全国开展跨省异地就医手工报销线上办理试点。三、做好就医地医保管理市医保经办机构应将异地就医人员纳入本地统一管理，在医疗信息记录、绩效考核、医疗行为监控、费用审核、总额预算等方面提供与本地参保人员相同的服务和管理，并在定点医药机构医疗保障服务协议中予以明确。结合我市医保支付方式改革工作实际，适时探索DRG/DIP等医保支付方式改革在异地就医结算中的应用，引导定点医疗机构合理诊疗。四、做好异地业务协同管理市区两级医保经办部门应建立健全工作机制，形成分工明确、职责明晰、流程统一的跨省异地就医业务协同管理体系，在问题协同、线上报销、费用协查、信息共享等方面全面提升医保经办业务协同管理能力。市医保中心负责在全市范围内统一组织、协调并实施跨省异地就医直接结算管理服务工作，按国家和我市要求做好跨省异地就医直接结算管理服务工作。推进跨省异地就医子系统建设积极推进数据共享，深化医保电子凭证、医保移动支付、医保电子处方流转、医保服务平台网厅、APP和小程序等推广应用，不断完善跨省异地就医管理子系统，推进与定点医药机构接口改造适配工作，加快推动医保电子凭证、居民身份证作为就医介质，优化系统性能，减少响应时间，提升参保人员异地就医直接结算体验。"
2022-11-28 19:10,天津滨海新区胡家园街道各社区外省来津人员报备电话及二维码,✔胡家园街道各社区外省来津人员报备电话、二维码✔近期外省市来(返)胡家园人员疫情防控要求1.积极配合落实健康管理措施。外省市来(返)胡家园人员抵达后原则上应在设有核酸采样点的机场、火车站、长途客运站、高速路口等进行“落地检”。2.积极主动报备。凡从外省市来(返)津人员请及时登录“津心办”APP、“津心办”微信小程序和“津心办”支付宝小程序的任意一端，通过首页“来津报备”功能进行在线报备。目的地为胡家园街的来返津人员也可以通过拨打社区电话进行报备(文末附社区报备电话)。抵达胡家园后，若发现存在涉疫风险，请主动向社区报备，并配合做好疫情防控措施。3.强化聚集性活动疫情防控。严格落实“四方责任”;外省市来(返)胡家园人员在抵达后尽量不聚餐聚会、不探亲访友、不前往人群密集场所;全街各单位要切实履行责任，督促外省市员工做好来(返)胡家园街报备工作;各企事业单位、公共场所要严格落实进入人员测量体温、佩戴口罩、72小时核酸阴性证明、场所码和健康码的查验工作。4.严格落实自我健康监测。外省市来(返)胡家园人员要密切关注自身及家人的健康状况，如出现发热、干咳等不适症状，及时主动向社区报告，按规定就医。就医途中全程佩戴口罩，避免乘坐公共交通工具。✔相关推荐：↓↓2022最新来返天津疫情防控规定（持续更新）重点疫情地区人员来天津管控政策（持续更新）
2022-11-28 19:16,天津滨海新区新城镇报备二维码及电话（附最新来返津规定）,"➤➤新城镇各社区/村报备二维码及电话➤➤最新来返津规定➮抵津前↓↓所有有来(返)津计划的人员，均需持48小时内核酸检测阴性证明、天津健康码“绿码”，在完成报备的前提下有序进津。➮抵津后↓↓1、外地常态化防控区人员抵津后原则上应在设有核酸采样点的机场、火车站、长途客运站、高速路口等进行“落地检”，最晚应该于“抵津6小时内”进行一次核酸检测，并在间隔24小时后、72小时内完成第二次核酸检测，阴性结果未出前“非必要""不外出。2、7天内具有低风险区旅居史的人员，抵津后连续3日进行核酸“日检测”(首次检测原则上“落地检”最晚6小时内，单次采样间隔24小时)。3、7天内具有高风险区旅居史的人员，抵津后采取7天居家隔离医学观察，于第1、2、3、5、7天进行核酸检测。4、7日内具有重点疫情地区旅居史人员，根据综合研判结果，酌情采取3至5日健康管理(含居家隔离医学观察、居家健康监测及健康检测)。5、针对京津冀通勤人员，上述风险区域按照现行政策执行，其他地区查验72小时内核酸检测阴性证明。6、对入境人员，实施5天集中隔离+3天居家隔离，期间赋码管理、不得外出。集中隔离医学观察的第1、2、3、5天各开展1次核酸检测，居家隔离医学观察第1、3天各开展1次核酸检测。➤➤相关推荐：↓↓重点疫情地区人员来天津管控政策（持续更新）"
2022-12-02 10:46,天津河西区关于新增划定疫情风险区的通告（12月2日）,》》》天津河西区关于新增划定疫情风险区的通告（12月2日）根据当前疫情防控形势，为切实保障人民群众身体健康和生命安全，依据相关法律法规和疫情防控有关规定，经专家组综合研判，现将新增划定疫情风险区相关事宜通告如下：一、自12月1日起，新增划定河西区挂甲寺街新城小区22门、美好里19门、美好公寓2号楼9门、古海里6门，尖山街红霞里24门、光华里8门，柳林街宽福里5号楼24门，东海街珠江里27门、华江二委23号楼5门，桃园街湛江路新村31门，天塔街富锦里19门、环湖南里沣泰和旅店、育贤里42门和105门为高风险区。高风险区内，实行“足不出户、上门服务”等管控措施，居民按照街道社区统一安排，定期进行核酸检测。二、自11月28日以来到过挂甲寺街新城小区22门、美好里19门，尖山街红霞里24门，柳林街宽福里5号楼24门，东海街珠江里27门，天塔街富锦里19门的人员；自11月29日以来到过挂甲寺街美好公寓2号楼9门、古海里6门，尖山街光华里8门，天塔街环湖南里沣泰和旅店、育贤里42门和105门，东海街华江二委23号楼5门，桃园街湛江路新村31门的人员请立即主动向居住地社区报备，并配合落实疫情防控措施。三、我区已建立物资保供机制，能够充分保障生活必需品供应。请广大居民安心居家，如有就医、购药等特殊需要及健康码赋码异常等相关疑问，及时联系所在社区。同时，严格遵照《中华人民共和国传染病防治法》履行公民法定义务，服从社区工作人员统一安排，全力配合做好风险人员协查管控工作，依法接受有关传染病的调查、样本采集、检测、隔离治疗等预防控制措施，如实提供有关情况，如出现发热、咳嗽、味（嗅）觉减退等症状第一时间向社区报告，按照疫情防控有关规定到指定医院发热门诊就诊，严禁瞒报、漏报、迟报，对拒不执行疫情防控相关措施的，将依法从严追究法律责任。请广大居民密切关注官方权威发布信息，不恐慌、不信谣、不传谣、不造谣，一切以官方通报为准。以上防控措施停止执行时间另行通知。如有需要，此通告可作为请假证明。衷心感谢您对河西区疫情防控工作的理解支持和大力配合！河西区疫情防控指挥部2022年12月2日
2022-12-02 10:14,天津河西区关于调降部分风险区的通告（12月2日）,》》》天津河西区关于调降部分风险区的通告（12月2日）根据《关于天津市发生奥密克戎变异毒株引发新冠肺炎本土疫情地区解除管控工作的通知》要求，经评估，河西区挂甲寺街新城小区、晨星园，尖山街通达尚城，梅江街卡梅尔天淳园，桃园街安德公寓，天塔街环湖南里满足降级条件，现将调降风险区情况通告如下：自通告发布即时（12月2日00:02）起，解除河西区挂甲寺街新城小区21门、晨星园8号楼3门，尖山街通达尚城32号楼B座、C座，梅江街卡梅尔天淳园10号，桃园街安德公寓民贵楼2号楼，天塔街环湖南里小区1号楼4门、4号楼17门的高风险区管理。解封不等于解防，当前疫情防控形势依然严峻复杂，请大家继续做好个人防护，坚持戴口罩、勤洗手、勤通风、不聚集；进入公共场所主动配合亮扫码、测温、戴口罩、查验核酸阴性证明等措施；若出现发热、咽干、咳嗽、嗅（味）觉减退等症状，请提前向居住地社区报备，必要时点对点至辖区发热门诊就医，不要乘坐公共交通工具。感谢您为疫情防控做出的贡献！河西区疫情防控指挥部2022年12月2日
2022-12-02 10:48,天津和平区关于解除部分疫情风险区的通告（12月2日）,》》》天津和平区关于解除部分疫情风险区的通告（12月2日）根据当前疫情防控形势，依据相关法律法规和疫情防控有关规定，经专家组综合研判，现将和平区疫情防控指挥部关于解除部分疫情风险区事宜通告如下：一、自12月2日起，解除南营门街四平西道11号福星大厦1-9层、新兴街气象东里13门、劝业场街翰林公馆2号楼39层、小白楼街解放北路22-26号天津津湾广场漫心酒店、小白楼街津塔公寓2号楼12层、劝业场街赤峰道138号B2和B3层高风险区管控，恢复常态化防控。二、解封不等于解防，当前疫情防控形势依然严峻，请广大居民严格遵照《中华人民共和国传染病防治法》履行公民法定义务，服从社区工作人员统一安排，全力配合做好风险人员协查管控工作，依法接受有关传染病的调查、样本采集、检测、隔离治疗等预防控制措施。如实提供有关情况，如出现发热、咳嗽、味（嗅）觉减退等症状第一时间向社区报告，按照疫情防控有关规定到指定医院发热门诊就诊，严禁瞒报、漏报、迟报，对拒不执行疫情防控相关措施的，将依法从严追究法律责任。三、我区将根据疫情形势及时更新有关管控措施，请广大居民密切关注官方权威发布信息，不恐慌、不信谣、不传谣、不造谣。衷心感谢您对和平区疫情防控工作的理解支持和大力配合！和平区疫情防控指挥部2022年12月1日
2022-11-29 13:32,天津居住证积分指标调整 购买新房一次性最多加30分,天津市发展改革委获悉，市发展改革委、市人社局近日印发天津市居住证积分指标及分值表的通知，从2023年1月1日起，购房居住积分相关指标分值实施调整。其中，在本市购房居住（自有住房），住房在滨海新区的，每满一年积15分，住房为新建商品住房的，一次性加30分。本市贯彻落实《“十四五”新型城镇化实施方案》，完善我市居住证积分落户政策，经市人民政府同意，现将《市发展改革委市人社局关于印发天津市居住证积分指标及分值表的通知》中“居住”指标的有关内容实施调整。原政策：在本市购房居住（自有住房），住房在和平区、河东区、河西区、南开区、河北区、红桥区的，每年积10分；住房在东丽区、西青区、津南区、北辰区的，每年积11分；住房在武清区、宝坻区、宁河区、静海区、蓟州区的，每年积12分；住房在滨海新区的，每年积15分。新政策调整为：在本市购房居住（自有住房），住房在和平区、河东区、河西区、南开区、河北区、红桥区的，每满一年积10分，住房为新建商品住房的，一次性加15分；住房在东丽区、西青区、津南区、北辰区的，每满一年积12分，住房为新建商品住房的，一次性加25分；住房在武清区、宝坻区、宁河区、静海区、蓟州区的，每满一年积12分，住房为新建商品住房的，一次性加25分；住房在滨海新区的，每满一年积15分，住房为新建商品住房的，一次性加30分。据市发展改革委介绍，调整时间从2023年1月1日起施行，其他关于“自有住房”计算积分的规定不变。
2022-11-29 11:45,11月29日天津津南区涉疫风险场所人员排查通告（附报备电话）,✔关于具有津南区辛庄镇部分场所暴露史人员主动报备的通告根据当前疫情防控形势，为及时排查出风险人员，有效阻断疫情传播扩散风险，切实保障人民群众生命安全和身体健康，现将具有相关疫情风险主动报备事宜通告如下：11月26日、27日到过津南区辛庄镇李雪娜烟酒店(地址：津南区辛庄镇裕和工业园前门门市6号)的人员，11月27日到过辛庄镇白塘口百通路10号大院的人员，11月26日至28日到过津南区辛庄镇iu酒店的人员，请立即原地静止并主动向居住地所在镇街、社区(村)报备，配合落实疫情防控措施。凡是因隐瞒行程、不主动报备、拒不配合疫情防控政策，造成疫情传播重大隐患的，将依法追究法律责任。衷心感谢您的配合和对疫情防控工作的大力支持!津南区疫情防控指挥部2022年11月29日✔津南区主动报告与政策咨询电话✔相关推荐：↓↓天津津南区疫情最新消息(持续更新)
2022-11-29 12:24,2023年1月1日起天津将调整居住证相关指标分值,2023年1月1日起，天津将调整居住证相关指标分值，主要涉及自有住房居住证积分，具体内容如下↓↓↓市发展改革委市人社局关于调整《天津市居住证积分指标及分值表》相关指标分值的通知各有关单位、各区人民政府：为贯彻落实《“十四五”新型城镇化实施方案》，完善我市居住证积分落户政策，经市人民政府同意，现将《市发展改革委市人社局关于印发天津市居住证积分指标及分值表的通知》（津发改社会规〔2021〕13号）中“居住”指标的有关内容调整如下：将“在本市购房居住（自有住房），住房在和平区、河东区、河西区、南开区、河北区、红桥区的，每年积10分；住房在东丽区、西青区、津南区、北辰区的，每年积11分；住房在武清区、宝坻区、宁河区、静海区、蓟州区的，每年积12分；住房在滨海新区的，每年积15分。”调整为“在本市购房居住（自有住房），住房在和平区、河东区、河西区、南开区、河北区、红桥区的，每满一年积10分，住房为新建商品住房的，一次性加15分；住房在东丽区、西青区、津南区、北辰区的，每满一年积12分，住房为新建商品住房的，一次性加25分；住房在武清区、宝坻区、宁河区、静海区、蓟州区的，每满一年积12分，住房为新建商品住房的，一次性加25分；住房在滨海新区的，每满一年积15分，住房为新建商品住房的，一次性加30分。”本调整内容自2023年1月1日起实施。市发展改革委 市人社局2022年11月23日（图源：津云）
2022-11-29 13:27,天津南开区关于加强重点场所+重点机构疫情防控工作的通告,关于加强重点场所、重点机构疫情防控工作的通告经过全市连续奋战、持续核酸筛查，现阶段我市本土疫情仍然处于快速上升期，社会面感染和隐匿传播风险持续存在，疫情形势依然严峻复杂。为有效遏制疫情扩散蔓延势头，坚决守护人民生命安全和身体健康，按照《新型冠状病毒肺炎防控方案(第九版)》要求，向您发出如下倡议：➤➤对于商业综合体、大型超市等重点场所1.严格做好固定工作人员和临时聘用人员的健康监测，落实“日报告”“零报告”制度，如出现疑似症状，应及时就医，杜绝带病上岗。2.严格控制进入场所的人员数量，倡导按照正常客流量50%的标准控制人流密度。3.严格对进入场所的工作人员和顾客的体温、健康码和核酸检测结果进行查验，无异常者方可进入。➤➤对于党政机关、企业和事业单位、商务楼宇等重点机构1.严格做好固定工作人员和临时聘用人员的健康监测，落实“日报告”“零报告”制度，如出现疑似症状，应及时就医，杜绝带病上岗。2.严格对进入机构的工作人员体温、健康码和核酸检测结果进行查验，无异常者方可进入。3.倡导党政机关、企业和事业单位、商务楼宇等办公场所安排工作人员隔位、分散就坐，有条件的采取居家办公、分散办公，不提供堂食等措施。请居民朋友们自觉做好个人防护，保持“戴口罩、勤洗手、多消毒、常通风、少聚集、一米距”等良好卫生习惯，主动配合核酸检测、扫码亮码、测温等疫情防控管理，尽量减少外出，不聚会、不聚餐、不前往人群密集场所。疫情防控需要社会各界共同努力，有您和我们并肩作战，携手同行，我们坚信定能早日打赢这场疫情防控阻击战!南开区疫情防控指挥部2022年11月29日相关推荐：↓↓2022年天津南开区高低风险区名单(持续更新)2022天津南开区疫情最新消息(持续更新)天津南开区各街道社区24小时咨询电话+报备二维码
2022-11-29 11:21,天津西青区关于进一步加强疫情防控工作的通告（11月29日）,>>>关于进一步加强疫情防控工作的通告经过连续几轮核酸检测，我区局部区域疫情得到控制，但本土病例仍然持续上升，整体疫情形势依然严峻、复杂，为尽快遏制疫情扩散蔓延势头，坚决守护人民群众生产生活秩序和身体健康，尽快恢复正常的生产生活秩序，经区新冠肺炎疫情防控工作指挥部综合研判，需进一步加强疫情防控工作，相关措施自通告发布之时起实施，现将具体内容通告如下：一、鉴于近期病例多集中爆发于大寺镇、李七庄街和精武镇，呈现出多链并存、多点散发和局部聚集的特点，疫情传播风险仍然较大，对11月26日《西青区关于进一步强化疫情防控工作的通告》中涉及以上三个街镇的合围区域，相关措施继续延长2天。二、根据中北镇当前疫情有局部续发的特点，对东到凯苑路，南到密云一支路，西到福姜路，北到芥园道(除燕宇小区)合围区域;以及碧水家园、西苑别墅、福悦里、闵寿里连续实施3天核酸检测，具体时间以社区(村)通知为准。在此期间，居民原则上居家，在严格落实个人防护的前提下，按照“分时有序、分区限流”方式，至指定区域购买或无接触式领取网购物品。居民按照统一安排，有序到指定地点进行核酸检测。三、中北镇现有高风险区所在小区(除高风险区外)划定为低风险区，按照高风险区划定时间进行管理。低风险区内的居民，按照要求开展核酸检测，提倡足不出该区域，不聚餐聚会、不探亲访友、不前往人群密集场所，倡导实施“居家办公”等措施。确需通勤的，严格实施“点对点”模块化工作生活等措施，并配合落实相关疫情防控措施。我区已建立物资保供机制，能够充分保障生活必需品供应。请广大居民配合疫情防控措施，安心居家，如有就医、购药等特殊需要及健康码赋码异常等相关疑问，及时联系所在社区。同时，严格遵照《中华人民共和国传染病防治法》履行公民法定义务，服从社区工作人员统一安排，全力配合做好风险人员协查管控工作，依法接受有关传染病的调查、样本采集、检测、隔离治疗等预防控制措施，如实提供有关情况，如出现发热、咳嗽、味(嗅)觉减退等症状第一时间向社区报告，按照疫情防控有关规定到指定医院发热门诊就诊，严禁瞒报、漏报、迟报，对拒不执行疫情防控相关措施的，将依法从严追究法律责任。请广大居民密切关注官方权威发布信息，不恐慌、不信谣、不传谣、不造谣，一切以官方通报为准。如有需要，此通告可作为请假证明。衷心感谢您对西青区疫情防控工作的理解支持和大力配合!西青区新冠肺炎疫情防控工作指挥部2022年11月29日>>>相关推荐：↓↓天津西青区疫情最新消息(更新中)天津西青区高低风险区名单一览(持续更新)
2022-11-29 13:36,天津西青区疫情期间生活物资怎么保供？,》》》天津西青区疫情期间生活物资怎么保供？加大线上保供力度组织物美、华润万家、人人乐等企业开展线上保供，制作线上保供企业清单，推送街镇指挥部，并通过社区网格向群众推送。第一时间通过“天津西青”和各街镇微信公众号推送相关信息，组织美团优选、饿了么、多多买菜、淘菜菜、乐友母婴商城等线上平台，打开外卖配送“电子围栏”，加大生活物资投放量，丰富产品品类，满足群众多样化购物需求。抓实线下保供本土疫情期间，优先采用线上保供；确实需要线下保供的，首先由街镇组织本区域内菜市场、生鲜超市设立线下保供点；经研判需要加强的，由区商务局调配物美、华润万家、人人乐等大型连锁超市为群众设置线下保供点儿，同时协调华喜汇通、味鲜生直通车、莎家邦等利用箱式货车设置前置保供仓，满足群众需求。
